Date,Open,High,Low,Close,Adj_Close,Volume,Compound,Negative,Neutral,Positive
3/19/2007,3.222857,3.269643,3.199643,3.254643,2.76253,712961200,-0.743,0.089,0.834,0.077
3/20/2007,3.2625,3.28,3.252143,3.267143,2.77314,488916400,0.738,0.048,0.872,0.08
3/21/2007,3.285357,3.357143,3.273214,3.3525,2.84559,686896000,0.4762,0.016,0.959,0.025
3/22/2007,3.3475,3.37,3.321429,3.355714,2.848319,561492400,-0.6633,0.022,0.978,0
3/23/2007,3.333929,3.359643,3.332143,3.34,2.83498,450884000,0.9151,0.035,0.892,0.073
3/26/2007,3.356786,3.425,3.332143,3.423214,2.905613,864987200,0.6808,0.059,0.789,0.151
3/27/2007,3.418214,3.458214,3.392857,3.409286,2.89379,932052800,-0.3939,0.056,0.893,0.051
3/28/2007,3.388571,3.407143,3.326786,3.33,2.826493,942337200,0,0,0,0
3/29/2007,3.363929,3.363929,3.293929,3.348214,2.841954,725723600,0.875,0.018,0.838,0.145
3/30/2007,3.367143,3.381429,3.3125,3.318214,2.816488,600558000,0.2382,0,0.974,0.026
4/2/2007,3.362143,3.366071,3.322143,3.344643,2.838922,501992400,0.7677,0.057,0.865,0.078
4/3/2007,3.362143,3.401071,3.348571,3.375,2.864688,583934400,0,0,0,0
4/4/2007,3.390714,3.397857,3.361786,3.366786,2.857716,476784000,0.949,0.052,0.845,0.103
4/5/2007,3.361429,3.381429,3.34,3.381429,2.870145,355516000,0,0,0,0
4/9/2007,3.400357,3.403571,3.322857,3.344643,2.838922,413341600,0.945,0.014,0.909,0.076
4/10/2007,3.345357,3.366429,3.336071,3.366071,2.857109,352466800,0.969,0.047,0.834,0.119
4/11/2007,3.353571,3.355357,3.2975,3.306786,2.806788,549018400,0.9799,0.048,0.831,0.12
4/12/2007,3.287143,3.296786,3.24,3.2925,2.794663,656675600,-0.4569,0.071,0.87,0.059
4/13/2007,3.246429,3.264286,3.216429,3.222857,2.735549,719941600,0.204,0.062,0.871,0.067
4/16/2007,3.234643,3.267857,3.223214,3.265357,2.771623,609033600,0.4588,0.036,0.89,0.074
4/17/2007,3.285714,3.296429,3.203571,3.226786,2.738884,751920400,0.959,0.015,0.826,0.159
4/18/2007,3.22,3.244643,3.2,3.228571,2.7404,464044000,0.9814,0.027,0.815,0.157
4/19/2007,3.221071,3.258929,3.208214,3.223929,2.736459,425913600,0.9472,0.045,0.847,0.108
4/20/2007,3.246071,3.256429,3.233929,3.248929,2.757679,522779600,0.8895,0.039,0.859,0.103
4/23/2007,3.271071,3.35,3.265,3.339643,2.834678,780290000,0.936,0.036,0.879,0.085
4/24/2007,3.355714,3.4425,3.260714,3.33,2.826493,1055252800,-0.7127,0.094,0.821,0.085
4/25/2007,3.365357,3.407143,3.35,3.405357,2.890455,1187144000,-0.9543,0.115,0.818,0.067
4/26/2007,3.627857,3.660714,3.510714,3.53,2.996252,1737778000,0.8668,0.045,0.878,0.077
4/27/2007,3.506429,3.569643,3.488929,3.568571,3.028991,699403600,0.8689,0.058,0.852,0.09
4/30/2007,3.574643,3.607143,3.559643,3.564286,3.025354,616509600,0,0,1,0
5/1/2007,3.556786,3.583929,3.519643,3.5525,3.01535,532523600,0.1212,0.149,0.711,0.14
5/2/2007,3.558929,3.590714,3.5525,3.585357,3.043239,505145200,-0.9913,0.21,0.719,0.071
5/3/2007,3.5975,3.623214,3.571786,3.585714,3.043542,576077600,0.9432,0.039,0.848,0.113
5/4/2007,3.6,3.628571,3.589286,3.600357,3.05597,381987200,0.9509,0,0.833,0.167
5/7/2007,3.61,3.726786,3.6075,3.711429,3.150248,861557200,0.791,0.061,0.84,0.098
5/8/2007,3.695357,3.755357,3.693571,3.752143,3.184806,783997200,0.9768,0.068,0.781,0.15
5/9/2007,3.746786,3.82,3.746071,3.817143,3.239978,717757600,0.3687,0.044,0.899,0.058
5/10/2007,3.808214,3.887143,3.782857,3.833571,3.253922,1197257600,0.9444,0.031,0.897,0.072
5/11/2007,3.847857,3.8975,3.813571,3.883571,3.296362,653696400,0.8544,0.049,0.879,0.072
5/14/2007,3.915,3.928571,3.866071,3.905714,3.315156,651946400,0.9413,0.037,0.825,0.138
5/15/2007,3.913214,3.935714,3.802857,3.84,3.259378,954514400,0.8176,0.058,0.85,0.092
5/16/2007,3.876071,3.886786,3.693571,3.833571,3.253922,1126767600,0.9949,0.041,0.776,0.183
5/17/2007,3.826786,3.923929,3.826786,3.908571,3.317582,735291200,0.9928,0.005,0.84,0.155
5/18/2007,3.936786,3.951429,3.920357,3.929286,3.335165,621345200,0.9834,0.01,0.886,0.105
5/21/2007,3.939643,4.016071,3.930357,3.999286,3.39458,639892400,0.6926,0.049,0.881,0.07
5/22/2007,4.0175,4.0625,4.000357,4.055,3.44187,572409600,-0.2263,0.041,0.917,0.042
5/23/2007,4.072143,4.107143,4.021071,4.031786,3.422166,911374800,0.8591,0.048,0.873,0.079
5/24/2007,4.028929,4.087857,3.941786,3.953214,3.355474,887362000,0.9042,0.045,0.846,0.108
5/25/2007,4,4.063571,3.982143,4.057857,3.444294,632959600,0.9269,0.072,0.809,0.119
5/29/2007,4.0875,4.102143,4.024643,4.083929,3.466425,645694000,-0.7096,0.135,0.822,0.043
5/30/2007,4.082143,4.245714,4.054643,4.241786,3.600413,1478444800,0.8658,0.009,0.938,0.053
5/31/2007,4.288214,4.363214,4.269286,4.328214,3.673773,1297066400,-0.4404,0.037,0.952,0.011
6/1/2007,4.325,4.328214,4.224643,4.228571,3.589196,885262000,0,0,0,0
6/4/2007,4.236786,4.3475,4.210714,4.333214,3.678017,886673200,0.9526,0.039,0.86,0.101
6/5/2007,4.336071,4.381786,4.303571,4.381071,3.718637,920785600,0.9674,0.007,0.917,0.075
6/6/2007,4.367857,4.430357,4.355357,4.415714,3.748044,1112241200,0.944,0.029,0.897,0.074
6/7/2007,4.463929,4.5575,4.399643,4.431071,3.76108,1915079600,0.97,0.013,0.898,0.089
6/8/2007,4.493571,4.493929,4.3675,4.446071,3.77381,1241682400,0.9912,0.035,0.833,0.132
6/11/2007,4.5,4.505357,4.269286,4.2925,3.64346,1874258400,0,0,0,0
6/12/2007,4.2625,4.346786,4.225357,4.299286,3.649219,1426566400,0.9715,0.074,0.781,0.145
6/13/2007,4.326786,4.328214,4.121429,4.196429,3.561914,1721353200,0.7015,0.078,0.824,0.098
6/14/2007,4.185714,4.266071,4.157857,4.241071,3.599806,973266000,0.9716,0.012,0.909,0.079
6/15/2007,4.307857,4.309643,4.280714,4.303571,3.652855,811218800,0.8126,0.03,0.902,0.068
6/18/2007,4.402857,4.470714,4.376429,4.4675,3.791998,910604800,-0.9643,0.136,0.794,0.07
6/19/2007,4.453214,4.464643,4.389643,4.416429,3.748649,943026000,0.6416,0.067,0.838,0.095
6/20/2007,4.423929,4.452143,4.339286,4.341071,3.684687,897512000,0,0,0,0
6/21/2007,4.346429,4.438929,4.311429,4.425,3.755926,867045200,0.9666,0.008,0.908,0.083
6/22/2007,4.423214,4.444643,4.370714,4.392857,3.728641,631876000,0.9488,0.013,0.908,0.079
6/25/2007,4.435357,4.4675,4.323571,4.369286,3.708635,965403600,-0.3182,0.069,0.859,0.072
6/26/2007,4.427857,4.428571,4.24,4.273214,3.62709,1345005200,0.9704,0.023,0.862,0.114
6/27/2007,4.3075,4.358571,4.259286,4.353214,3.694993,974696800,0.9462,0.029,0.88,0.09
6/28/2007,4.37,4.374643,4.285714,4.305714,3.654675,838143600,0,0,0,0
6/29/2007,4.356071,4.428571,4.324643,4.358571,3.699541,1137841600,0.9429,0.015,0.885,0.101
7/2/2007,4.323214,4.360357,4.260714,4.330714,3.675894,994862400,0.8173,0.052,0.873,0.074
7/3/2007,4.357143,4.55,4.339286,4.541786,3.855053,1162481600,0.6289,0.042,0.893,0.064
7/5/2007,4.6,4.748929,4.596071,4.741071,4.024207,1453051600,0.9101,0.047,0.861,0.092
7/6/2007,4.754643,4.762143,4.657143,4.725,4.010562,874694800,0.9781,0.069,0.775,0.156
7/9/2007,4.727857,4.746429,4.613571,4.654643,3.950845,995820000,0.5653,0.025,0.903,0.072
7/10/2007,4.602857,4.803571,4.600357,4.726786,4.01208,1255007600,0.8545,0.098,0.786,0.115
7/11/2007,4.716786,4.775,4.689643,4.728214,4.013292,821772000,-0.9719,0.127,0.816,0.058
7/12/2007,4.780357,4.794286,4.728214,4.788214,4.064219,704608800,0.3483,0.071,0.853,0.077
7/13/2007,4.8225,4.923214,4.804286,4.918929,4.175169,907606000,-0.4497,0.07,0.877,0.053
7/16/2007,4.9425,4.999286,4.910714,4.932143,4.186386,936112800,0.6739,0.137,0.699,0.164
7/17/2007,4.939286,4.985714,4.910714,4.961071,4.210939,709959600,0.9605,0.069,0.804,0.127
7/18/2007,4.935357,4.944286,4.858571,4.932857,4.186992,756856800,0.9921,0.036,0.775,0.19
7/19/2007,5.010714,5.028929,4.9875,5,4.243983,732891600,0.8377,0.068,0.833,0.099
7/20/2007,5.058929,5.149286,5,5.133929,4.357661,1167773600,0.9712,0.07,0.8,0.13
7/23/2007,5.118214,5.186429,5.033214,5.132143,4.356146,1036490000,0.9792,0.014,0.894,0.092
7/24/2007,4.96,5.035714,4.791071,4.8175,4.089077,1795292800,0.9642,0.072,0.784,0.144
7/25/2007,4.905357,4.941429,4.821429,4.902143,4.160922,1496182800,0,0,0,0
7/26/2007,5.211071,5.303571,4.891429,5.214286,4.425869,2186629200,0.9899,0.063,0.744,0.193
7/27/2007,5.221071,5.318571,5.135,5.1375,4.360693,1161098400,0.9844,0.082,0.727,0.191
7/30/2007,5.154643,5.194643,4.984643,5.051071,4.287333,1106988400,-0.7804,0.157,0.791,0.053
7/31/2007,5.106071,5.124286,4.697143,4.705714,3.994192,1762392800,0.5023,0,0.931,0.069
8/1/2007,4.772857,4.835,4.563214,4.821429,4.092412,1750156800,0.9683,0.013,0.907,0.079
8/2/2007,4.880357,4.891429,4.791071,4.874643,4.13758,852644800,-0.4005,0.036,0.936,0.028
8/3/2007,4.830714,4.855357,4.696429,4.708929,3.996922,679187600,-0.0772,0.049,0.909,0.042
8/6/2007,4.746429,4.831071,4.582143,4.830357,4.099989,925170400,0.5994,0.069,0.835,0.095
8/7/2007,4.819286,4.901429,4.736786,4.8225,4.093321,949936400,0,0,0,0
8/8/2007,4.884286,4.887857,4.714286,4.786071,4.0624,808096800,0.9835,0.036,0.811,0.152
8/9/2007,4.6825,4.75,4.4675,4.513929,3.831408,1125395600,0.9779,0.018,0.856,0.126
8/10/2007,4.397143,4.5625,4.296429,4.464286,3.789269,1410749200,0.9585,0.039,0.855,0.107
8/13/2007,4.582857,4.619643,4.517857,4.563929,3.873847,752911600,0.9397,0.06,0.839,0.101
8/14/2007,4.581786,4.582143,4.418214,4.429643,3.759866,739006800,0.9325,0.033,0.873,0.095
8/15/2007,4.383571,4.459286,4.273214,4.282143,3.634669,992852000,0.9182,0.029,0.899,0.072
8/16/2007,4.178929,4.232143,3.986429,4.180357,3.548273,1866690000,0.7832,0.03,0.902,0.068
8/17/2007,4.3575,4.410714,4.279286,4.359286,3.700146,1195062400,0.923,0.04,0.848,0.112
8/20/2007,4.427143,4.446429,4.303571,4.365,3.704997,803317200,-0.2263,0.148,0.72,0.132
8/21/2007,4.364643,4.605714,4.321429,4.556071,3.867178,1303047200,-0.9874,0.181,0.74,0.079
8/22/2007,4.686429,4.741071,4.654643,4.7325,4.01693,1061765600,-0.9702,0.135,0.807,0.059
8/23/2007,4.753214,4.762143,4.634286,4.681071,3.973277,866838000,0.9729,0.036,0.852,0.112
8/24/2007,4.661786,4.834643,4.636071,4.832143,4.101506,911834000,0.8658,0.037,0.888,0.075
8/27/2007,4.763929,4.809286,4.717857,4.723214,4.009048,707439600,0.9465,0.046,0.832,0.122
8/28/2007,4.678214,4.728929,4.5225,4.529286,3.844442,1179365600,-0.6486,0.129,0.835,0.037
8/29/2007,4.638571,4.792143,4.626429,4.788571,4.064522,1166860800,0,0,0,0
8/30/2007,4.738214,4.9375,4.725,4.866071,4.130305,1435582400,0.955,0.026,0.87,0.104
8/31/2007,4.981786,4.9875,4.9075,4.945714,4.197904,876887200,-0.7603,0.096,0.827,0.078
9/4/2007,4.997857,5.204643,4.994286,5.148571,4.370089,1316842800,-0.1747,0.063,0.873,0.064
9/5/2007,5.1775,5.208571,4.860714,4.884286,4.145765,2328222400,0.2626,0.065,0.855,0.08
9/6/2007,4.841429,4.913214,4.739643,4.821786,4.092715,1901261600,0.9037,0.092,0.782,0.126
9/7/2007,4.714643,4.725,4.642857,4.706071,3.994497,1430576000,-0.7065,0.119,0.779,0.103
9/10/2007,4.8925,4.93,4.783929,4.8825,4.144249,1487838800,0.9843,0.034,0.842,0.124
9/11/2007,4.925,4.939286,4.776786,4.838929,4.107266,971885600,0.6587,0.045,0.877,0.078
9/12/2007,4.856786,4.978571,4.848214,4.8875,4.148493,1022770000,0.9778,0.033,0.831,0.136
9/13/2007,4.958214,4.964286,4.880357,4.9,4.159103,656163200,0.18,0.029,0.932,0.039
9/14/2007,4.8775,4.963571,4.864286,4.9575,4.207911,607320000,-0.934,0.097,0.845,0.059
9/17/2007,4.963929,5.021071,4.914286,4.943214,4.195784,793371600,0.9368,0.039,0.86,0.101
9/18/2007,4.966429,5.101786,4.9225,5.032857,4.271872,1064089600,0.9731,0.074,0.783,0.143
9/19/2007,5.107857,5.112857,4.978571,5.0275,4.267324,1026880400,0.9946,0.043,0.767,0.19
9/20/2007,5.005357,5.063929,4.975714,5.011071,4.253379,691840800,0.9889,0.07,0.767,0.163
9/21/2007,5.040714,5.166071,5.011071,5.148214,4.369786,1138880400,-0.9483,0.086,0.885,0.029
9/24/2007,5.240357,5.351786,5.2375,5.295714,4.494983,1052161600,0.9793,0.063,0.818,0.119
9/25/2007,5.244286,5.472143,5.243571,5.470714,4.643523,1192550800,0.9215,0.059,0.831,0.11
9/26/2007,5.516786,5.535714,5.401786,5.456071,4.631095,975268000,0.969,0.027,0.822,0.151
9/27/2007,5.491786,5.518571,5.44,5.517857,4.683538,658198800,0.6553,0.106,0.756,0.138
9/28/2007,5.48,5.521429,5.455357,5.481071,4.652313,615101200,0.8779,0,0.848,0.152
10/1/2007,5.5225,5.621786,5.461786,5.583571,4.739316,837068400,0.9641,0.057,0.818,0.125
10/2/2007,5.591071,5.663929,5.5675,5.658929,4.80328,792069600,-0.9376,0.091,0.865,0.044
10/3/2007,5.635,5.685,5.6075,5.64,4.787212,692518400,0.896,0.069,0.828,0.102
10/4/2007,5.642857,5.645714,5.482143,5.58,4.736285,656958400,0.9462,0.037,0.873,0.09
10/5/2007,5.656071,5.770714,5.632143,5.766071,4.894221,943471200,0.1431,0.079,0.834,0.087
10/8/2007,5.838929,5.996786,5.820357,5.996786,5.090052,835928800,0.8798,0.018,0.884,0.097
10/9/2007,6.078571,6.111071,5.952857,5.995,5.088535,1104286400,0.3919,0.072,0.812,0.116
10/10/2007,5.983929,5.995714,5.914286,5.956786,5.056099,667590000,0,0,0,0
10/11/2007,6.053214,6.138571,5.471786,5.793929,4.917867,1643992000,0.9382,0.029,0.841,0.13
10/12/2007,5.821786,5.974286,5.778571,5.973214,5.070043,988176000,0.9889,0.034,0.792,0.174
10/15/2007,5.999286,6.056071,5.839286,5.963571,5.061859,1077930000,0.5631,0.013,0.925,0.062
10/16/2007,5.912143,6.077857,5.898214,6.056429,5.140675,1067830400,-0.3103,0.061,0.895,0.044
10/17/2007,6.1675,6.18,6.042143,6.169643,5.236772,1127613200,0.9445,0.017,0.921,0.062
10/18/2007,6.125,6.221071,6.108929,6.196429,5.259507,823676000,0.9822,0.024,0.852,0.125
10/19/2007,6.222857,6.236786,6.071429,6.086429,5.166139,1291780000,0.1542,0.064,0.862,0.075
10/22/2007,6.083929,6.246429,6.07,6.227143,5.285577,1649499600,0,0,0,0
10/23/2007,6.734286,6.735714,6.527143,6.648571,5.643284,1795164000,0.9661,0.072,0.775,0.152
10/24/2007,6.636071,6.686071,6.401429,6.640357,5.636311,1288481600,0.2922,0.074,0.847,0.078
10/25/2007,6.6025,6.639286,6.487857,6.527857,5.540823,973602000,0.6956,0.018,0.942,0.041
10/26/2007,6.6175,6.620357,6.531429,6.596429,5.599027,706876800,-0.4019,0.079,0.87,0.052
10/29/2007,6.623214,6.663929,6.596429,6.610357,5.610847,540554000,0.8152,0.126,0.698,0.176
10/30/2007,6.649286,6.763214,6.5975,6.678571,5.668747,939414000,0.9901,0,0.725,0.275
10/31/2007,6.701071,6.79,6.605357,6.783929,5.758176,833310800,0.886,0,0.931,0.069
11/1/2007,6.735714,6.789286,6.428571,6.694286,5.682086,805036400,0.897,0.025,0.889,0.086
11/2/2007,6.7575,6.765714,6.553214,6.709643,5.695121,1002114400,0.4939,0.044,0.88,0.077
11/5/2007,6.6175,6.748571,6.58,6.649286,5.64389,804176800,0.9674,0.019,0.881,0.1
11/6/2007,6.680357,6.857143,6.616786,6.849643,5.813954,954727200,0.8805,0.046,0.858,0.096
11/7/2007,6.8075,6.881429,6.6475,6.653571,5.647529,994327600,0.9738,0.039,0.822,0.14
11/8/2007,6.666786,6.675,5.991786,6.266786,5.319226,1890378000,0.9902,0.071,0.727,0.201
11/9/2007,6.1125,6.254286,5.900357,5.906071,5.013052,1526380800,0.4151,0.078,0.837,0.085
11/12/2007,5.902857,5.989286,5.379643,5.491429,4.661106,1769065200,0.9664,0.028,0.867,0.105
11/13/2007,5.744643,6.106429,5.491429,6.07,5.152194,1739446800,0.9802,0.013,0.877,0.11
11/14/2007,6.327143,6.341786,5.847857,5.9325,5.035485,1449168000,0.9716,0.025,0.859,0.117
11/15/2007,5.9425,6.056786,5.725,5.867857,4.980618,1487410400,0.9437,0.017,0.897,0.086
11/16/2007,5.903571,5.965,5.690357,5.9425,5.043973,1383494000,0.862,0.031,0.905,0.064
11/19/2007,5.932143,6.007143,5.789286,5.855357,4.970006,1154428800,0.983,0.042,0.794,0.164
11/20/2007,5.916786,6.135357,5.840357,6.030357,5.118545,1543642800,0.9781,0.037,0.845,0.118
11/21/2007,5.922857,6.155357,5.881071,6.016429,5.106725,1217809600,0.9674,0.01,0.903,0.087
11/23/2007,6.142857,6.144643,6.0625,6.126429,5.200092,465757600,-0.872,0.095,0.888,0.017
11/26/2007,6.199643,6.331071,6.155357,6.162143,5.230407,1305754800,0.8418,0.104,0.769,0.127
11/27/2007,6.257857,6.278214,6.071786,6.243214,5.299218,1317030400,0.9849,0.059,0.751,0.19
11/28/2007,6.315,6.45,6.2625,6.436429,5.46322,1150912000,0.9796,0.04,0.758,0.202
11/29/2007,6.408214,6.613214,6.398214,6.581786,5.586598,1050926800,0.9442,0.033,0.842,0.125
11/30/2007,6.690714,6.703571,6.417857,6.507857,5.523845,1187802000,-0.5927,0.047,0.932,0.021
12/3/2007,6.495,6.576429,6.346429,6.387857,5.42199,961469600,0.7839,0.07,0.838,0.093
12/4/2007,6.326786,6.460714,6.321071,6.421786,5.450789,773799600,0.6705,0.032,0.919,0.05
12/5/2007,6.531786,6.642857,6.514643,6.625,5.623277,892402000,0.9397,0.027,0.881,0.092
12/6/2007,6.649643,6.789286,6.647143,6.783929,5.758176,899810800,0.5859,0.102,0.772,0.126
12/7/2007,6.805,6.963929,6.715714,6.939286,5.890043,1066066400,0,0,0,0
12/10/2007,6.913929,6.987857,6.881786,6.936071,5.887313,722377600,-0.9876,0.204,0.713,0.083
12/11/2007,6.955357,7.029643,6.6925,6.733571,5.71543,1110925200,0.918,0.027,0.898,0.075
12/12/2007,6.908571,6.945714,6.634286,6.816429,5.785763,1225660800,0.9729,0.037,0.847,0.116
12/13/2007,6.7925,6.861429,6.707857,6.851071,5.815166,864617600,0,0,0,0
12/14/2007,6.798929,6.9,6.769286,6.799643,5.771512,674312800,-0.6386,0.055,0.919,0.025
12/17/2007,6.811429,6.880357,6.535,6.585714,5.589931,1024693600,-0.4019,0.096,0.813,0.091
12/18/2007,6.661429,6.690357,6.378571,6.535,5.546885,1222603200,0.9819,0.03,0.827,0.143
12/19/2007,6.535,6.594286,6.460714,6.54,5.551129,827478400,0.7941,0.036,0.895,0.069
12/20/2007,6.6225,6.708214,6.5475,6.686071,5.675114,774057200,-0.9341,0.087,0.901,0.012
12/21/2007,6.79,6.925357,6.781786,6.925357,5.878218,993960800,-0.8693,0.102,0.853,0.045
12/24/2007,6.965357,7.118929,6.956786,7.1,6.026456,480202800,0,0,0,0
12/26/2007,7.1075,7.177143,7.029286,7.105357,6.031003,703732400,0.9808,0.064,0.776,0.16
12/27/2007,7.105357,7.248571,7.064286,7.091786,6.019483,795527600,0.9678,0.06,0.808,0.132
12/28/2007,7.163929,7.198571,7.031429,7.136786,6.057679,699647200,0.9201,0.031,0.875,0.094
12/31/2007,7.125,7.160714,7.0625,7.074286,6.004629,539333200,-0.4391,0.039,0.932,0.029
1/2/2008,7.116786,7.152143,6.876786,6.958571,5.906411,1079178800,0,0,0,0
1/3/2008,6.978929,7.049643,6.881786,6.961786,5.909139,842066400,0.9735,0.025,0.856,0.119
1/4/2008,6.8375,6.892857,6.388929,6.430357,5.458065,1455832000,-0.8645,0.073,0.883,0.045
1/7/2008,6.473214,6.557143,6.079643,6.344286,5.385009,2072193200,0.8277,0.017,0.922,0.061
1/8/2008,6.433571,6.516429,6.1,6.116071,5.191299,1523816000,0.6508,0.007,0.946,0.047
1/9/2008,6.117857,6.410714,6.010714,6.407143,5.438361,1813882000,0.5661,0.028,0.936,0.036
1/10/2008,6.342143,6.464286,6.264643,6.357857,5.396526,1482975200,0.8922,0.025,0.914,0.062
1/11/2008,6.285714,6.351786,6.071429,6.1675,5.234952,1232285600,0.7506,0.015,0.919,0.066
1/14/2008,6.34,6.407857,6.256071,6.385,5.419566,1100450400,0,0,0,0
1/15/2008,6.347143,6.400714,5.880714,6.037143,5.124307,2343278000,0.9738,0.014,0.893,0.093
1/16/2008,5.901071,6.036071,5.596429,5.701429,4.839353,2213845200,0.9399,0.023,0.901,0.076
1/17/2008,5.768214,5.905714,5.657857,5.746071,4.877245,1757859600,0.8458,0.033,0.899,0.068
1/18/2008,5.775357,5.919643,5.700357,5.762857,4.891494,1724343600,0.7359,0.036,0.881,0.083
1/22/2008,5.287857,5.713571,5.214286,5.558571,4.718097,2434754000,0.8101,0.139,0.701,0.16
1/23/2008,4.863929,5,4.505,4.966786,4.215791,3372969600,-0.2731,0.112,0.783,0.105
1/24/2008,4.999643,5.025,4.714643,4.842857,4.1106,2005866800,0.9536,0.073,0.785,0.143
1/25/2008,4.963929,4.9675,4.628929,4.643214,3.941144,1554739200,0.9451,0.053,0.729,0.218
1/28/2008,4.577143,4.757143,4.516071,4.643214,3.941144,1474844000,0.765,0.033,0.89,0.077
1/29/2008,4.683929,4.7425,4.608929,4.697857,3.987525,1099982800,0.5719,0,0.909,0.091
1/30/2008,4.691786,4.8375,4.642857,4.720714,4.006927,1243051600,0.6124,0.129,0.629,0.243
1/31/2008,4.623214,4.880357,4.621429,4.834286,4.103326,1345674400,0,0,0,0
2/1/2008,4.865714,4.878214,4.720714,4.776786,4.054521,1010744000,0.5106,0.045,0.895,0.059
2/4/2008,4.793214,4.853571,4.693571,4.701786,3.99086,899234000,0.2047,0.045,0.883,0.072
2/5/2008,4.658214,4.785714,4.603571,4.62,3.92144,1141042000,0.7469,0.046,0.879,0.075
2/6/2008,4.6725,4.711429,4.348929,4.357143,3.698328,1573272400,0.9354,0.074,0.776,0.15
2/7/2008,4.284643,4.456429,4.188214,4.33,3.67529,2083331600,0.9078,0.034,0.878,0.088
2/8/2008,4.36,4.489286,4.342857,4.481429,3.803821,1355972800,0.9151,0.065,0.803,0.133
2/11/2008,4.571786,4.642143,4.542857,4.623214,3.924168,1201432400,0,0,0,0
2/12/2008,4.667857,4.678571,4.415,4.459286,3.785026,1225980000,0.9867,0.05,0.82,0.13
2/13/2008,4.524286,4.635,4.486786,4.621429,3.922652,968534000,0.969,0.051,0.83,0.119
2/14/2008,4.621429,4.671429,4.536071,4.552143,3.863843,954097200,0.9118,0.041,0.849,0.11
2/15/2008,4.509643,4.538571,4.430714,4.451071,3.778054,901300400,0.3182,0.051,0.881,0.067
2/19/2008,4.499643,4.526786,4.337143,4.363571,3.703784,1005046000,0.8592,0.037,0.89,0.072
2/20/2008,4.364286,4.45,4.345714,4.422143,3.753501,967439200,-0.9818,0.159,0.786,0.055
2/21/2008,4.501786,4.516786,4.316429,4.340714,3.684383,938114800,-0.9688,0.145,0.784,0.071
2/22/2008,4.374286,4.375357,4.138214,4.266429,3.62133,1529878000,0.3716,0.039,0.904,0.057
2/25/2008,4.235357,4.291786,4.166429,4.276429,3.62982,1256774400,-0.4404,0.072,0.898,0.029
2/26/2008,4.201429,4.324643,4.122857,4.255357,3.611932,1504888000,0.9798,0.039,0.776,0.185
2/27/2008,4.2225,4.394643,4.2175,4.391429,3.727429,1475138000,0.9868,0.055,0.812,0.133
2/28/2008,4.542857,4.721429,4.491786,4.639643,3.938111,1618254400,0.9552,0.075,0.787,0.138
2/29/2008,4.6175,4.650357,4.457143,4.465,3.789876,1255480800,0.9337,0.068,0.739,0.193
3/3/2008,4.444286,4.499286,4.214286,4.3475,3.690141,1593043200,0.1538,0.065,0.868,0.068
3/4/2008,4.356786,4.46,4.3,4.450714,3.777751,1785383600,0.959,0.055,0.82,0.125
3/5/2008,4.413571,4.469286,4.366071,4.446071,3.77381,1221836000,0.9544,0.07,0.796,0.133
3/6/2008,4.450357,4.553571,4.314643,4.318929,3.665892,1473698800,0.9888,0.031,0.833,0.136
3/7/2008,4.300357,4.392143,4.251786,4.366071,3.705905,1230462800,0.9758,0.034,0.819,0.147
3/10/2008,4.356429,4.409286,4.263214,4.274643,3.628301,999588800,0,0,0,0
3/11/2008,4.432143,4.552857,4.357143,4.548214,3.860507,1163943200,-0.2732,0.063,0.878,0.059
3/12/2008,4.537143,4.595714,4.470357,4.501071,3.820493,1059629200,0.3071,0.069,0.855,0.076
3/13/2008,4.432143,4.625,4.392857,4.569286,3.878395,1262102800,-0.5789,0.04,0.941,0.019
3/14/2008,4.638571,4.653571,4.435714,4.521786,3.838076,1156640800,0,0,0,0
3/17/2008,4.376786,4.5925,4.376786,4.526071,3.841713,1072598800,0.8705,0.034,0.899,0.067
3/18/2008,4.613571,4.75,4.595357,4.743571,4.026327,1205120000,0.3071,0.042,0.9,0.057
3/19/2008,4.754286,4.796071,4.631071,4.631071,3.930837,1010536800,0.9782,0.03,0.866,0.104
3/20/2008,4.682857,4.760357,4.613571,4.759643,4.039968,908787600,0.9438,0.017,0.89,0.093
3/24/2008,4.786071,5.030357,4.772857,4.983214,4.229736,1066920400,0.8713,0.012,0.921,0.068
3/25/2008,4.998571,5.110714,4.904643,5.035,4.27369,1052391200,0.891,0.034,0.874,0.092
3/26/2008,5.031071,5.205,5.022857,5.180714,4.397373,1182084400,0.9273,0.045,0.855,0.1
3/27/2008,5.176786,5.189643,4.999643,5.008929,4.251562,999829600,0,0,0,0
3/28/2008,5.064286,5.166071,5.057143,5.1075,4.335229,714610400,-0.6369,0.076,0.924,0
3/31/2008,5.116786,5.203929,5.09,5.125,4.350084,768065200,0.5494,0.038,0.86,0.102
4/1/2008,5.225,5.345,5.128929,5.340357,4.532876,1032567200,0.9275,0.031,0.873,0.096
4/2/2008,5.313571,5.4,5.208929,5.2675,4.471036,1044968400,0.9726,0.023,0.876,0.101
4/3/2008,5.252143,5.486786,5.25,5.414643,4.595929,1051568000,0.9731,0.023,0.883,0.094
4/4/2008,5.435357,5.525357,5.383929,5.467143,4.640492,854417200,0.8674,0.018,0.917,0.065
4/7/2008,5.576071,5.703214,5.539643,5.5675,4.725675,1158326400,0.8341,0.078,0.83,0.092
